JAWA TENGAH,TEMANGGUNG,289537,289921,579458,390,426,816,275,332,607,679,926,1605,290881,291605,582486,237186,245606,482792,373,396,769,183,259,442,679,926,1605,238421,247187,485608,591769,181,105980,485608,476330,9278,485608,167212,309118,476330
JAWA TENGAH,KENDAL,374446,381685,756131,367,343,710,146,172,318,1432,1940,3372,376391,384140,760531,275333,287837,563170,357,340,697,111,138,249,1432,1940,3372,277233,290255,567488,772522,97,204937,567488,558189,9299,567488,228708,329481,558189
JAWA TENGAH,BATANG,291846,294409,586255,131,162,293,297,259,556,722,736,1458,292996,295566,588562,199317,228689,428006,130,161,291,149,163,312,722,736,1458,200318,229749,430067,597376,102,167207,430067,423725,6342,430067,145019,278706,423725
JAWA TENGAH,PEKALONGAN,358704,353698,712402,326,249,575,230,184,414,980,1001,1981,360240,355132,715372,216949,261843,478792,256,206,462,130,114,244,980,1001,1981,218315,263164,481479,727046,84,245483,481479,476837,4642,481479,148592,328245,476837
JAWA TENGAH,PEMALANG,559169,553814,1112983,417,228,645,352,317,669,4330,4922,9252,564268,559281,1123549,299019,383299,682318,407,222,629,158,182,340,4330,4922,9252,303914,388625,692539,1136128,817,442772,692539,686161,6378,692539,232693,453468,686161
JAWA TENGAH,TEGAL,605453,592106,1197559,318,290,608,143,154,297,5379,6263,11642,611293,598813,1210106,326885,417382,744267,278,261,539,94,102,196,5379,6263,11642,332636,424008,756644,1222816,247,465925,756644,748394,8250,756644,297100,451294,748394
JAWA TENGAH,BREBES,754060,739037,1493097,1013,1405,2418,188,150,338,4994,5782,10776,760255,746374,1506629,409440,505242,914682,930,1343,2273,81,83,164,4994,5782,10776,415445,512450,927895,1522821,366,594560,927895,919081,8814,927895,317975,601106,919081
JAWA TENGAH,KOTA MAGELANG,44795,48571,93366,314,372,686,17,20,37,575,754,1329,45701,49717,95418,34308,39325,73633,265,329,594,13,16,29,575,754,1329,35161,40424,75585,95260,41,19634,75585,74229,1356,75585,32173,42056,74229
JAWA TENGAH,KOTA SURAKARTA,199159,210618,409777,1055,1096,2151,178,182,360,3314,3945,7259,203706,215841,419547,157737,173442,331179,1032,1078,2110,127,136,263,3314,3945,7259,162210,178601,340811,419210,389,78010,340811,336902,3909,340811,52703,284199,336902
JAWA TENGAH,KOTA SALATIGA,62804,67107,129911,472,580,1052,200,268,468,650,791,1441,64126,68746,132872,49906,56017,105923,404,502,906,165,229,394,650,791,1441,51125,57539,108664,132713,49,24000,108664,107292,1372,108664,38628,68664,107292
JAWA TENGAH,KOTA SEMARANG,544065,577759,1121824,5757,7002,12759,484,374,858,12090,14156,26246,562396,599291,1161687,417320,471888,889208,5406,6511,11917,311,259,570,12090,14156,26246,435127,492814,927941,1146823,1140,217742,927941,916785,11156,927941,292496,624289,916785
JAWA TENGAH,KOTA PEKALONGAN,108362,109102,217464,405,217,622,80,114,194,1204,1229,2433,110051,110662,220713,77828,86377,164205,392,211,603,56,59,115,1204,1229,2433,79480,87876,167356,222067,84,54627,167356,164552,2804,167356,64738,99814,164552
JAWA TENGAH,KOTA TEGAL,100187,99927,200114,357,311,668,73,60,133,1227,1224,2451,101844,101522,203366,61256,72086,133342,355,309,664,41,37,78,1227,1224,2451,62879,73656,136535,204324,71,67718,136535,134687,1848,136535,55912,78775,134687
JAWA TENGAH,Jumlah Akhir,13613862,13771355,27385217,24959,25473,50432,6842,6774,13616,71991,84807,156798,13717654,13888409,27606063,9058270,10398138,19456408,22966,23623,46589,4187,4422,8609,71991,84807,156798,9157414,10510990,19668404,27958664,12516,8277744,19668404,19445260,223144,19668404,6485720,12959540,19445260
