DAERAH ISTIMEWA YOGYAKARTA,KULON PROGO,162529,173368,335897,348,386,734,69,69,138,518,792,1310,163464,174615,338079,127135,138874,266009,348,385,733,55,46,101,518,792,1310,128056,140097,268153,343136,112,74871,268153,264026,4127,268153,127145,136881,264026
DAERAH ISTIMEWA YOGYAKARTA,BANTUL,349136,369823,718959,1136,1470,2606,189,260,449,4427,5683,10110,354888,377236,732124,281108,301437,582545,1045,1252,2297,139,179,318,4427,5683,10110,286719,308551,595270,735776,626,139880,595270,584918,10352,595270,271535,313383,584918
DAERAH ISTIMEWA YOGYAKARTA,GUNUNGKIDUL,290133,307456,597589,645,608,1253,31,24,55,1300,1359,2659,292109,309447,601556,217799,240935,458734,595,509,1104,18,19,37,1300,1359,2659,219712,242822,462534,610867,615,147718,462534,456911,5623,462534,176801,280110,456911
DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,382892,406658,789550,4129,4765,8894,416,450,866,9127,10523,19650,396564,422396,818960,306647,333872,640519,3992,4610,8602,238,269,507,9127,10523,19650,320004,349274,669278,807835,1086,137471,669278,659395,9883,669278,303420,355975,659395
DAERAH ISTIMEWA YOGYAKARTA,KOTA YOGYAKARTA,149235,161045,310280,1917,2123,4040,380,401,781,2843,3481,6324,154375,167050,321425,112265,127111,239376,1712,1893,3605,311,313,624,2843,3481,6324,117131,132798,249929,317166,136,67101,249929,246341,3588,249929,98441,147900,246341
DAERAH ISTIMEWA YOGYAKARTA,Jumlah Akhir,1333925,1418350,2752275,8175,9352,17527,1085,1204,2289,18215,21838,40053,1361400,1450744,2812144,1044954,1142229,2187183,7692,8649,16341,761,826,1587,18215,21838,40053,1071622,1173542,2245164,2814780,2575,567041,2245164,2211591,33573,2245164,977342,1234249,2211591
